NOM_COMPLET;Nom commercial;DOSAGE;FORME;PRESENTATION;DCI;FABRIQUANT;PPV;PH;PFHT;UNITES_PAR_BOITE
THROPTINE 50 MCG (100 MCG / ML) BOITE DE 4 SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.5 ML;THROPTINE;50 MCG (100 MCG / ML);SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.5 ML;BOITE DE 4;DARBEPOETIN ALFA;SOTHEMA;SANS PPV;SANS PH;SANS PFHT;4
THROPTINE 60 MCG (200 MCG / ML) BOITE DE 1 SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.3 ML;THROPTINE;60 MCG (200 MCG / ML);SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.3 ML;BOITE DE 1;DARBEPOETIN ALFA;SOTHEMA;SANS PPV;SANS PH;SANS PFHT;1
THROPTINE 60 MCG (200 MCG / ML) BOITE DE 4 SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.3 ML;THROPTINE;60 MCG (200 MCG / ML);SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.3 ML;BOITE DE 4;DARBEPOETIN ALFA;SOTHEMA;SANS PPV;SANS PH;SANS PFHT;4
THROPTINE 80 MCG (200 MCG / ML) BOITE DE 1 SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.4 ML;THROPTINE;80 MCG (200 MCG / ML);SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.4 ML;BOITE DE 1;DARBEPOETIN ALFA;SOTHEMA;SANS PPV;SANS PH;SANS PFHT;1
THROPTINE 80 MCG (200 MCG / ML) BOITE DE 4 SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.4 ML;THROPTINE;80 MCG (200 MCG / ML);SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.4 ML;BOITE DE 4;DARBEPOETIN ALFA;SOTHEMA;SANS PPV;SANS PH;SANS PFHT;4
THROPTINE 100 MCG (200 MCG / ML) BOITE DE 1 SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.5 ML;THROPTINE;100 MCG (200 MCG / ML);SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.5 ML;BOITE DE 1;DARBEPOETIN ALFA;SOTHEMA;SANS PPV;SANS PH;SANS PFHT;1
THROPTINE 100 MCG (200 MCG / ML) BOITE DE 4 SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.5 ML;THROPTINE;100 MCG (200 MCG / ML);SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.5 ML;BOITE DE 4;DARBEPOETIN ALFA;SOTHEMA;SANS PPV;SANS PH;SANS PFHT;4
THROPTINE 150 MCG (500 MCG / ML) BOITE DE 1 SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.3 ML;THROPTINE;150 MCG (500 MCG / ML);SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.3 ML;BOITE DE 1;DARBEPOETIN ALFA;SOTHEMA;SANS PPV;SANS PH;SANS PFHT;1
THROPTINE 150 MCG (500 MCG / ML) BOITE DE 4 SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.3 ML;THROPTINE;150 MCG (500 MCG / ML);SOLUTION INJECTABLE EN SERINGUE PRE-REMPLIE DE 0.3 ML;BOITE DE 4;DARBEPOETIN ALFA;SOTHEMA;SANS PPV;SANS PH;SANS PFHT;4
LIDAMID 5 MG BOITE DE 21 GELULES;LIDAMID;5 MG;GELULES;BOITE DE 21;LENALIDOMIDE;AMANYS PHARMA;SANS PPV;SANS PH;SANS PFHT;21
LIDAMID 10 MG BOITE DE 21 GELULES;LIDAMID;10 MG;GELULES;BOITE DE 21;LENALIDOMIDE;AMANYS PHARMA;SANS PPV;SANS PH;SANS PFHT;21
LIDAMID 15 MG BOITE DE 21 GELULES;LIDAMID;15 MG;GELULES;BOITE DE 21;LENALIDOMIDE;AMANYS PHARMA;SANS PPV;SANS PH;SANS PFHT;21
LIDAMID 25 MG BOITE DE 21 GELULES;LIDAMID;25 MG;GELULES;BOITE DE 21;LENALIDOMIDE;AMANYS PHARMA;SANS PPV;SANS PH;SANS PFHT;21
ISPERID COOPER 1 MG / ML FLACON DE 60 ML AVEC PIPETTE DOUSEUSE SOLUTION BUVABLES;ISPERID COOPER;1 MG / ML;SOLUTION BUVABLES;FLACON DE 60 ML AVEC PIPETTE DOUSEUSE;RISPERIDONE;COOPER PHARMA;SANS PPV;SANS PH;SANS PFHT;1
OLOHISTINE 1 MG / ML BOITE D'UN FLACON DE 5 ML COLLYRE EN SOLUTION;OLOHISTINE;1 MG / ML;COLLYRE EN SOLUTION;BOITE D'UN FLACON DE 5 ML;OLOPATADINE HYDROCHLORIDE;ARWA  MEDIC;SANS PPV;SANS PH;SANS PFHT;1
SCITARAM 5 MG BOITE DE 10 COMPRIMES PELLICULES;SCITARAM;5 MG;COMPRIMES PELLICULES;BOITE DE 10;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;10
SCITARAM 5 MG BOITE DE 14 COMPRIMES PELLICULES;SCITARAM;5 MG;COMPRIMES PELLICULES;BOITE DE 14;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;14
SCITARAM 5 MG BOITE DE 20 COMPRIMES PELLICULES;SCITARAM;5 MG;COMPRIMES PELLICULES;BOITE DE 20;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;20
SCITARAM 5 MG BOITE DE 28 COMPRIMES PELLICULES;SCITARAM;5 MG;COMPRIMES PELLICULES;BOITE DE 28;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;28
SCITARAM 5 MG BOITE DE 30 COMPRIMES PELLICULES;SCITARAM;5 MG;COMPRIMES PELLICULES;BOITE DE 30;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;30
SCITARAM 5 MG BOITE DE 56 COMPRIMES PELLICULES;SCITARAM;5 MG;COMPRIMES PELLICULES;BOITE DE 56;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;56
SCITARAM 10 MG BOITE DE 10 COMPRIMES PELLICULES;SCITARAM;10 MG;COMPRIMES PELLICULES;BOITE DE 10;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;10
SCITARAM 10 MG BOITE DE 14 COMPRIMES PELLICULES;SCITARAM;10 MG;COMPRIMES PELLICULES;BOITE DE 14;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;14
SCITARAM 10 MG BOITE DE 20 COMPRIMES PELLICULES;SCITARAM;10 MG;COMPRIMES PELLICULES;BOITE DE 20;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;20
SCITARAM 10 MG BOITE DE 28 COMPRIMES PELLICULES;SCITARAM;10 MG;COMPRIMES PELLICULES;BOITE DE 28;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;28
SCITARAM 10 MG BOITE DE 30 COMPRIMES PELLICULES;SCITARAM;10 MG;COMPRIMES PELLICULES;BOITE DE 30;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;30
SCITARAM 10 MG BOITE DE 56 COMPRIMES PELLICULES;SCITARAM;10 MG;COMPRIMES PELLICULES;BOITE DE 56;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;56
SCITARAM 15 MG BOITE DE 10 COMPRIMES PELLICULES;SCITARAM;15 MG;COMPRIMES PELLICULES;BOITE DE 10;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;10
SCITARAM 15 MG BOITE DE 14 COMPRIMES PELLICULES;SCITARAM;15 MG;COMPRIMES PELLICULES;BOITE DE 14;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;14
SCITARAM 15 MG BOITE DE 20 COMPRIMES PELLICULES;SCITARAM;15 MG;COMPRIMES PELLICULES;BOITE DE 20;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;20
SCITARAM 15 MG BOITE DE 28 COMPRIMES PELLICULES;SCITARAM;15 MG;COMPRIMES PELLICULES;BOITE DE 28;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;28
SCITARAM 15 MG BOITE DE 30 COMPRIMES PELLICULES;SCITARAM;15 MG;COMPRIMES PELLICULES;BOITE DE 30;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;30
SCITARAM 15 MG BOITE DE 56 COMPRIMES PELLICULES;SCITARAM;15 MG;COMPRIMES PELLICULES;BOITE DE 56;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;56
SCITARAM 20 MG BOITE DE 10 COMPRIMES PELLICULES;SCITARAM;20 MG;COMPRIMES PELLICULES;BOITE DE 10;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;10
SCITARAM 20 MG BOITE DE 14 COMPRIMES PELLICULES;SCITARAM;20 MG;COMPRIMES PELLICULES;BOITE DE 14;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;14
SCITARAM 20 MG BOITE DE 20 COMPRIMES PELLICULES;SCITARAM;20 MG;COMPRIMES PELLICULES;BOITE DE 20;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;20
SCITARAM 20 MG BOITE DE 28 COMPRIMES PELLICULES;SCITARAM;20 MG;COMPRIMES PELLICULES;BOITE DE 28;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;28
SCITARAM 20 MG BOITE DE 30 COMPRIMES PELLICULES;SCITARAM;20 MG;COMPRIMES PELLICULES;BOITE DE 30;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;30
SCITARAM 20 MG BOITE DE 56 COMPRIMES PELLICULES;SCITARAM;20 MG;COMPRIMES PELLICULES;BOITE DE 56;ESCITALOPRAM OXALATE;PHARMA 5;SANS PPV;SANS PH;SANS PFHT;56
ACITRETINE IFC 10 MG BOITE DE 10 GELULES;ACITRETINE IFC;10 MG;GELULES;BOITE DE 10;ACITRETINE;IBERMA;SANS PPV;SANS PH;SANS PFHT;10
ACITRETINE IFC 10 MG BOITE DE 30 GELULES;ACITRETINE IFC;10 MG;GELULES;BOITE DE 30;ACITRETINE;IBERMA;SANS PPV;SANS PH;SANS PFHT;30
ACITRETINE IFC 25 MG BOITE DE 10 GELULES;ACITRETINE IFC;25 MG;GELULES;BOITE DE 10;ACITRETINE;IBERMA;SANS PPV;SANS PH;SANS PFHT;10
ACITRETINE IFC 25 MG BOITE DE 30 GELULES;ACITRETINE IFC;25 MG;GELULES;BOITE DE 30;ACITRETINE;IBERMA;SANS PPV;SANS PH;SANS PFHT;30
FINEGYA 0,5 MG BOITE DE 28 GELULES;FINEGYA;0,5 MG;GELULES;BOITE DE 28;CHLORHYDRATE DE FINGOLIMOD;BOTTU;SANS PPV;SANS PH;SANS PFHT;28
FERRICURE 150 MG BOITE DE 14 GELULES;FERRICURE;150 MG;GELULES;BOITE DE 14;COMPLEXE DE POLYSACCHRATE FERRIQUE;BOTTU;SANS PPV;SANS PH;SANS PFHT;14
FERRICURE 150 MG BOITE DE 28 GELULES;FERRICURE;150 MG;GELULES;BOITE DE 28;COMPLEXE DE POLYSACCHRATE FERRIQUE;BOTTU;SANS PPV;SANS PH;SANS PFHT;28
FERRICURE 150 MG BOITE DE 56 GELULES;FERRICURE;150 MG;GELULES;BOITE DE 56;COMPLEXE DE POLYSACCHRATE FERRIQUE;BOTTU;SANS PPV;SANS PH;SANS PFHT;56
FERRICURE 100 MG / ML BOITE D’UN FLACON DE 60 ML SOLUTION BUVABLE;FERRICURE;100 MG / ML;SOLUTION BUVABLE;BOITE D’UN FLACON DE 60 ML;COMPLEXE DE POLYSACCHRATE FERRIQUE;BOTTU;SANS PPV;SANS PH;SANS PFHT;1
FERRICURE 100 MG / ML BOITE D'UN FLACON DE 200 ML SOLUTION BUVABLE;FERRICURE;100 MG / ML;SOLUTION BUVABLE;BOITE D'UN FLACON DE 200 ML;COMPLEXE DE POLYSACCHRATE FERRIQUE;BOTTU;SANS PPV;SANS PH;SANS PFHT;1
OEDES 20 MG BOITE DE 7 POUDRE POUR SUSPENSION ORALE EN SACHETS;OEDES;20 MG;POUDRE POUR SUSPENSION ORALE EN SACHETS;BOITE DE 7;OMEPRAZOLE / BICARBONATE DE SODIUM;COOPER PHARMA;SANS PPV;SANS PH;SANS PFHT;7
OEDES 20 MG BOITE DE 14 POUDRE POUR SUSPENSION ORALE EN SACHETS;OEDES;20 MG;POUDRE POUR SUSPENSION ORALE EN SACHETS;BOITE DE 14;OMEPRAZOLE / BICARBONATE DE SODIUM;COOPER PHARMA;SANS PPV;SANS PH;SANS PFHT;14
OEDES 20 MG BOITE DE 28 POUDRE POUR SUSPENSION ORALE EN SACHETS;OEDES;20 MG;POUDRE POUR SUSPENSION ORALE EN SACHETS;BOITE DE 28;OMEPRAZOLE / BICARBONATE DE SODIUM;COOPER PHARMA;SANS PPV;SANS PH;SANS PFHT;28
OEDES 40 MG BOITE DE 7 POUDRE POUR SUSPENSION ORALE EN SACHETS;OEDES;40 MG;POUDRE POUR SUSPENSION ORALE EN SACHETS;BOITE DE 7;OMEPRAZOLE / BICARBONATE DE SODIUM;COOPER PHARMA;SANS PPV;SANS PH;SANS PFHT;7
OEDES 40 MG BOITE DE 14 POUDRE POUR SUSPENSION ORALE EN SACHETS;OEDES;40 MG;POUDRE POUR SUSPENSION ORALE EN SACHETS;BOITE DE 14;OMEPRAZOLE / BICARBONATE DE SODIUM;COOPER PHARMA;SANS PPV;SANS PH;SANS PFHT;14
OEDES 40 MG BOITE DE 28 POUDRE POUR SUSPENSION ORALE EN SACHETS;OEDES;40 MG;POUDRE POUR SUSPENSION ORALE EN SACHETS;BOITE DE 28;OMEPRAZOLE / BICARBONATE DE SODIUM;COOPER PHARMA;SANS PPV;SANS PH;SANS PFHT;28
IMJUDO 25 MG / 1,25 ML 25 MG / ML BOITE D'UN FLACON DE 1,25 ML DE SOLUTION SOLUTION A DILUER POUR PERFUSION;IMJUDO 25 MG / 1,25 ML;25 MG / ML;SOLUTION A DILUER POUR PERFUSION;BOITE D'UN FLACON DE 1,25 ML DE SOLUTION;TREMELIMUMAB;SYNTHEMEDIC;SANS PPV;SANS PH;SANS PFHT;1
